model,variant,crossover,mutation,selection,coverage_lambda,parsimony_mu,pop_size,cx_prob,max_budget,converged_at,n_paths,total_conditions,train_precision,train_recall,train_f1,train_alert_rate,val_precision,val_recall,val_f1,val_alert_rate,test_precision,test_recall,test_f1,test_alert_rate,best_rule_str
Baseline GA,SwapCX_UniformMut_Tournament3,SwapCX,UniformMut,Tournament3,,,,,,,,,0.7908045977011494,0.335609756097561,0.4712328767123288,0.0020714285714285713,0.8888888888888888,0.3562753036437247,0.5086705202312138,0.0022,0.8297872340425532,0.34210526315789475,0.484472049689441,0.002088888888888889,Transaction_Hour < 6.0000  AND  Time_Since_Last_Transaction <= 4.2490  AND  Email_Domain_Age_Days < 144.0000
Baseline GA,SwapCX_UniformMut_Tournament5,SwapCX,UniformMut,Tournament5,,,,,,,,,0.5663716814159292,0.3746341463414634,0.4509688784497945,0.0032285714285714287,0.6666666666666666,0.4291497975708502,0.5221674876847291,0.003533333333333333,0.688,0.37719298245614036,0.48725212464589235,0.002777777777777778,Device_Risk_Score_bin > 5  AND  Email_Domain_Age_Days <= 144.0000  AND  Days_Since_Last_Address_Change < 416.0000
Baseline GA,SwapCX_UniformMut_selBest,SwapCX,UniformMut,selBest,,,,,,,,,0.6130952380952381,0.30146341463414633,0.40418574231523874,0.0024,0.6829268292682927,0.340080971659919,0.4540540540540541,0.0027333333333333333,0.61,0.2675438596491228,0.3719512195121951,0.0022222222222222222,Transactions_Last_24h > 2.0000  AND  Failed_Login_Count >= 2.0000  AND  Email_Domain_Age_Days <= 144.0000
Baseline GA,SwapCX_UniformMut_selRandom,SwapCX,UniformMut,selRandom,,,,,,,,,0.7526881720430108,0.2731707317073171,0.4008589835361489,0.0017714285714285714,0.8089887640449438,0.291497975708502,0.42857142857142855,0.001977777777777778,0.8292682926829268,0.2982456140350877,0.43870967741935485,0.0018222222222222223,Email_Domain_Age_Days <= 1590.0000  AND  Time_Since_Last_Transaction <= 15.1100  AND  Days_Since_Last_Address_Change < 449.0000  AND  Credit_Limit_Utilization > 0.0750  AND  Account_Age_Days <= 191.0000
Baseline GA,SwapCX_UniformMut_selRoulette,SwapCX,UniformMut,selRoulette,,,,,,,,,0.47859495060373214,0.4253658536585366,0.45041322314049587,0.004338095238095238,0.5728155339805825,0.4777327935222672,0.5209713024282561,0.004577777777777778,0.5478723404255319,0.4517543859649123,0.4951923076923077,0.004177777777777778,Days_Since_Last_Address_Change <= 48.0000  AND  Account_Age_Days <= 191.0000
Baseline GA,SwapCX_ThresholdBiasedMut_Tournament3,SwapCX,ThresholdBiasedMut,Tournament3,,,,,,,,,0.5188067444876784,0.3902439024390244,0.44543429844098,0.0036714285714285716,0.6473988439306358,0.4534412955465587,0.5333333333333333,0.0038444444444444446,0.6012658227848101,0.4166666666666667,0.49222797927461137,0.003511111111111111,Account_Age_Days <= 191.0000  AND  Days_Since_Last_Address_Change <= 48.0000  AND  Geo_Location_Risk > 8.1000
Baseline GA,SwapCX_ThresholdBiasedMut_Tournament5,SwapCX,ThresholdBiasedMut,Tournament5,,,,,,,,,0.7163265306122449,0.34243902439024393,0.4633663366336634,0.0023333333333333335,0.8440366972477065,0.3724696356275304,0.5168539325842697,0.0024222222222222223,0.7033898305084746,0.36403508771929827,0.4797687861271676,0.0026222222222222224,Time_Since_Last_Transaction < 7.4900  AND  Transaction_Hour < 6.0000  AND  Email_Domain_Age_Days <= 144.0000
Baseline GA,SwapCX_ThresholdBiasedMut_selBest,SwapCX,ThresholdBiasedMut,selBest,,,,,,,,,0.7928994082840237,0.26146341463414635,0.3932501834189288,0.0016095238095238096,0.8085106382978723,0.3076923076923077,0.44574780058651026,0.002088888888888889,0.7611940298507462,0.2236842105263158,0.34576271186440677,0.001488888888888889,Email_Domain_Age_Days <= 144.0000  AND  Failed_Login_Count > 1.0000  AND  Transactions_Last_7d > 14.0000
Baseline GA,SwapCX_ThresholdBiasedMut_selRandom,SwapCX,ThresholdBiasedMut,selRandom,,,,,,,,,0.4992548435171386,0.32682926829268294,0.39504716981132076,0.003195238095238095,0.5481927710843374,0.3684210526315789,0.4406779661016949,0.0036888888888888887,0.4748201438848921,0.2894736842105263,0.35967302452316074,0.003088888888888889,Failed_Login_Count > 1.0000  AND  Transactions_Last_24h >= 2.0000  AND  Email_Domain_Age_Days <= 144.0000
Baseline GA,SwapCX_ThresholdBiasedMut_selRoulette,SwapCX,ThresholdBiasedMut,selRoulette,,,,,,,,,0.7808857808857809,0.32682926829268294,0.4607977991746905,0.0020428571428571427,0.7886178861788617,0.39271255060728744,0.5243243243243243,0.0027333333333333333,0.8181818181818182,0.35526315789473684,0.4954128440366973,0.0022,Time_Since_Last_Transaction < 4.2490  AND  Days_Since_Last_Address_Change < 416.0000  AND  Transactions_Last_7d >= 19.0000
Baseline GA,SwapCX_StructureBiasedMut_Tournament3,SwapCX,StructureBiasedMut,Tournament3,,,,,,,,,0.689873417721519,0.31902439024390244,0.4362908605737158,0.0022571428571428573,0.7222222222222222,0.3684210526315789,0.4879356568364611,0.0028,0.7019230769230769,0.3201754385964912,0.4397590361445783,0.002311111111111111,Transactions_Last_7d >= 19.0000  AND  Days_Since_Last_Address_Change < 416.0000  AND  Credit_Limit_Utilization >= 0.5260  AND  Failed_Login_Count >= 0.0000
Baseline GA,SwapCX_StructureBiasedMut_Tournament5,SwapCX,StructureBiasedMut,Tournament5,,,,,,,,,0.5710059171597633,0.37658536585365854,0.4538506760728983,0.003219047619047619,0.6392405063291139,0.4089068825910931,0.49876543209876545,0.003511111111111111,0.6078431372549019,0.40789473684210525,0.4881889763779528,0.0034,Days_Since_Last_Address_Change < 432.0000  AND  Time_Since_Last_Transaction <= 4.2490  AND  Email_Domain_Age_Days < 1544.0000
Baseline GA,SwapCX_StructureBiasedMut_selBest,SwapCX,StructureBiasedMut,selBest,,,,,,,,,0.506631299734748,0.3726829268292683,0.42945474985947163,0.0035904761904761904,0.5955056179775281,0.4291497975708502,0.4988235294117647,0.003955555555555556,0.5774647887323944,0.35964912280701755,0.44324324324324327,0.0031555555555555555,Device_Risk_Score_bin > 4  AND  Email_Domain_Age_Days < 1544.0000  AND  Days_Since_Last_Address_Change < 48.0000
Baseline GA,SwapCX_StructureBiasedMut_selRandom,SwapCX,StructureBiasedMut,selRandom,,,,,,,,,0.5469483568075117,0.22731707317073171,0.321157822191592,0.0020285714285714286,0.6559139784946236,0.24696356275303644,0.3588235294117647,0.0020666666666666667,0.43333333333333335,0.17105263157894737,0.24528301886792453,0.002,Transactions_Last_7d >= 15.0000  AND  Session_Duration <= 234.9000  AND  Device_Risk_Score_bin >= 8  AND  Credit_Limit_Utilization >= 0.3130  AND  IP_Risk_Score > 18.4000
Baseline GA,SwapCX_StructureBiasedMut_selRoulette,SwapCX,StructureBiasedMut,selRoulette,,,,,,,,,0.710691823899371,0.3307317073170732,0.45139813581890814,0.0022714285714285714,0.768595041322314,0.3765182186234818,0.5054347826086957,0.002688888888888889,0.7454545454545455,0.35964912280701755,0.48520710059171596,0.0024444444444444444,Time_Since_Last_Transaction < 7.4900  AND  Days_Since_Last_Address_Change <= 48.0000  AND  Account_Age_Days < 831.0000
Baseline GA,OnePointCustom_UniformMut_Tournament3,OnePointCustom,UniformMut,Tournament3,,,,,,,,,0.6238317757009346,0.2604878048780488,0.36751548520302824,0.002038095238095238,0.75,0.340080971659919,0.467966573816156,0.002488888888888889,0.6086956521739131,0.24561403508771928,0.35,0.0020444444444444447,Failed_Login_Count > 1.0000  AND  Email_Domain_Age_Days <= 144.0000  AND  Session_Duration <= 167.0000  AND  Time_Since_Last_Transaction <= 36.1200  AND  Days_Since_Last_Address_Change <= 884.0000
Baseline GA,OnePointCustom_UniformMut_Tournament5,OnePointCustom,UniformMut,Tournament5,,,,,,,,,0.5921052631578947,0.3073170731707317,0.4046242774566474,0.002533333333333333,0.7407407407407407,0.4048582995951417,0.5235602094240838,0.003,0.5338345864661654,0.31140350877192985,0.39335180055401664,0.0029555555555555555,Geo_Location_Risk > 32.6000  AND  Days_Since_Last_Address_Change <= 48.0000  AND  IP_Risk_Score >= 14.1000  AND  Email_Domain_Age_Days < 2854.0000  AND  Time_Since_Last_Transaction < 20.5700
Baseline GA,OnePointCustom_UniformMut_selBest,OnePointCustom,UniformMut,selBest,,,,,,,,,0.6162361623616236,0.3258536585365854,0.4262922782386726,0.002580952380952381,0.6788321167883211,0.3765182186234818,0.484375,0.0030444444444444442,0.6608695652173913,0.3333333333333333,0.44314868804664725,0.0025555555555555557,Transactions_Last_7d > 19.0000  AND  Days_Since_Last_Address_Change <= 48.0000  AND  Session_Duration < 216.8000
Baseline GA,OnePointCustom_UniformMut_selRandom,OnePointCustom,UniformMut,selRandom,,,,,,,,,0.42857142857142855,0.31902439024390244,0.36577181208053694,0.0036333333333333335,0.47668393782383417,0.3724696356275304,0.41818181818181815,0.004288888888888889,0.3867403314917127,0.30701754385964913,0.3422982885085575,0.004022222222222222,Credit_Limit_Utilization > 0.7050  AND  Days_Since_Last_Address_Change <= 48.0000
Baseline GA,OnePointCustom_UniformMut_selRoulette,OnePointCustom,UniformMut,selRoulette,,,,,,,,,0.6153846153846154,0.335609756097561,0.43434343434343436,0.002661904761904762,0.7099236641221374,0.3765182186234818,0.49206349206349204,0.0029111111111111113,0.7798165137614679,0.37280701754385964,0.5044510385756676,0.0024222222222222223,Account_Age_Days <= 191.0000  AND  Days_Since_Last_Address_Change < 449.0000  AND  Email_Domain_Age_Days < 1544.0000
Baseline GA,OnePointCustom_ThresholdBiasedMut_Tournament3,OnePointCustom,ThresholdBiasedMut,Tournament3,,,,,,,,,0.5663716814159292,0.3746341463414634,0.4509688784497945,0.0032285714285714287,0.6666666666666666,0.4291497975708502,0.5221674876847291,0.003533333333333333,0.688,0.37719298245614036,0.48725212464589235,0.002777777777777778,Device_Risk_Score_bin > 5  AND  Email_Domain_Age_Days <= 144.0000  AND  Days_Since_Last_Address_Change < 416.0000
Baseline GA,OnePointCustom_ThresholdBiasedMut_Tournament5,OnePointCustom,ThresholdBiasedMut,Tournament5,,,,,,,,,0.7164835164835165,0.3180487804878049,0.44054054054054054,0.0021666666666666666,0.7889908256880734,0.3481781376518219,0.48314606741573035,0.0024222222222222223,0.7450980392156863,0.3333333333333333,0.46060606060606063,0.002266666666666667,Transactions_Last_7d >= 15.0000  AND  Geo_Location_Risk >= 32.6000  AND  Days_Since_Last_Address_Change <= 48.0000
Baseline GA,OnePointCustom_ThresholdBiasedMut_selBest,OnePointCustom,ThresholdBiasedMut,selBest,,,,,,,,,0.5488721804511278,0.2848780487804878,0.37508028259473347,0.002533333333333333,0.5692307692307692,0.29959514170040485,0.3925729442970822,0.0028888888888888888,0.41964285714285715,0.20614035087719298,0.27647058823529413,0.002488888888888889,Transaction_Hour <= 8.0000  AND  Session_Duration <= 93.8000  AND  Failed_Login_Count >= 1.0000  AND  Time_Since_Last_Transaction <= 13.5900
Baseline GA,OnePointCustom_ThresholdBiasedMut_selRandom,OnePointCustom,ThresholdBiasedMut,selRandom,,,,,,,,,0.2828282828282828,0.3824390243902439,0.32517627540439653,0.0066,0.3333333333333333,0.41295546558704455,0.3688969258589512,0.0068,0.32038834951456313,0.4342105263157895,0.3687150837988827,0.006866666666666667,Transactions_Last_7d > 19.0000  AND  IP_Risk_Score >= 28.1000
Baseline GA,OnePointCustom_ThresholdBiasedMut_selRoulette,OnePointCustom,ThresholdBiasedMut,selRoulette,,,,,,,,,0.4905109489051095,0.3278048780487805,0.3929824561403509,0.003261904761904762,0.5670731707317073,0.3765182186234818,0.45255474452554745,0.0036444444444444445,0.5422535211267606,0.33771929824561403,0.41621621621621624,0.0031555555555555555,Days_Since_Last_Address_Change < 432.0000  AND  Transactions_Last_7d >= 19.0000  AND  Failed_Login_Count > 0.0000
Baseline GA,OnePointCustom_StructureBiasedMut_Tournament3,OnePointCustom,StructureBiasedMut,Tournament3,,,,,,,,,0.7696078431372549,0.30634146341463414,0.43824145150034893,0.0019428571428571429,0.8118811881188119,0.3319838056680162,0.47126436781609193,0.0022444444444444443,0.7032967032967034,0.2807017543859649,0.4012539184952978,0.002022222222222222,Session_Duration < 93.8000  AND  Email_Domain_Age_Days < 1544.0000  AND  Account_Age_Days <= 191.0000
Baseline GA,OnePointCustom_StructureBiasedMut_Tournament5,OnePointCustom,StructureBiasedMut,Tournament5,,,,,,,,,0.7699115044247787,0.33951219512195124,0.4712254570074475,0.0021523809523809525,0.8407079646017699,0.38461538461538464,0.5277777777777778,0.002511111111111111,0.8113207547169812,0.37719298245614036,0.5149700598802395,0.0023555555555555556,Days_Since_Last_Address_Change < 416.0000  AND  Email_Domain_Age_Days <= 144.0000  AND  Time_Since_Last_Transaction <= 4.2490
Baseline GA,OnePointCustom_StructureBiasedMut_selBest,OnePointCustom,StructureBiasedMut,selBest,,,,,,,,,0.7407407407407407,0.2926829268292683,0.4195804195804196,0.0019285714285714286,0.7727272727272727,0.3441295546558704,0.47619047619047616,0.0024444444444444444,0.7425742574257426,0.32894736842105265,0.45592705167173253,0.0022444444444444443,IP_Risk_Score > 28.1000  AND  Transactions_Last_7d >= 19.0000  AND  Days_Since_Last_Address_Change < 416.0000
Baseline GA,OnePointCustom_StructureBiasedMut_selRandom,OnePointCustom,StructureBiasedMut,selRandom,,,,,,,,,0.33513027852650495,0.36390243902439023,0.3489242282507016,0.0053,0.3952569169960474,0.4048582995951417,0.4,0.005622222222222222,0.36036036036036034,0.3508771929824561,0.35555555555555557,0.004933333333333333,Transactions_Last_7d > 12.0000  AND  Session_Duration <= 93.8000  AND  Days_Since_Last_Address_Change <= 432.0000
Baseline GA,OnePointCustom_StructureBiasedMut_selRoulette,OnePointCustom,StructureBiasedMut,selRoulette,,,,,,,,,0.47734806629834253,0.4214634146341463,0.44766839378238343,0.004309523809523809,0.572139303482587,0.46558704453441296,0.5133928571428571,0.0044666666666666665,0.553763440860215,0.4517543859649123,0.4975845410628019,0.0041333333333333335,Account_Age_Days < 191.0000  AND  Days_Since_Last_Address_Change <= 48.0000
Baseline GA,UniformCustom_UniformMut_Tournament3,UniformCustom,UniformMut,Tournament3,,,,,,,,,0.47859495060373214,0.4253658536585366,0.45041322314049587,0.004338095238095238,0.5728155339805825,0.4777327935222672,0.5209713024282561,0.004577777777777778,0.5478723404255319,0.4517543859649123,0.4951923076923077,0.004177777777777778,Days_Since_Last_Address_Change <= 48.0000  AND  Account_Age_Days <= 191.0000
Baseline GA,UniformCustom_UniformMut_Tournament5,UniformCustom,UniformMut,Tournament5,,,,,,,,,0.6843177189409368,0.3278048780487805,0.44327176781002636,0.002338095238095238,0.8050847457627118,0.38461538461538464,0.5205479452054794,0.0026222222222222224,0.6666666666666666,0.35964912280701755,0.4672364672364672,0.0027333333333333333,Days_Since_Last_Address_Change <= 48.0000  AND  Geo_Location_Risk > 28.7000  AND  Time_Since_Last_Transaction <= 4.2490
Baseline GA,UniformCustom_UniformMut_selBest,UniformCustom,UniformMut,selBest,,,,,,,,,0.5183946488294314,0.3024390243902439,0.3820086260012323,0.0028476190476190476,0.5695364238410596,0.3481781376518219,0.4321608040201005,0.0033555555555555556,0.5739130434782609,0.2894736842105263,0.3848396501457726,0.0025555555555555557,Days_Since_Last_Address_Change < 466.0000  AND  Email_Domain_Age_Days <= 1544.0000  AND  Failed_Login_Count > 1.0000
Baseline GA,UniformCustom_UniformMut_selRandom,UniformCustom,UniformMut,selRandom,,,,,,,,,0.4701195219123506,0.34536585365853656,0.3982002249718785,0.003585714285714286,0.5696969696969697,0.3805668016194332,0.4563106796116505,0.0036666666666666666,0.5144927536231884,0.31140350877192985,0.3879781420765027,0.0030666666666666668,Session_Duration <= 93.8000  AND  Geo_Location_Risk > 26.0000  AND  Days_Since_Last_Address_Change < 416.0000
Baseline GA,UniformCustom_UniformMut_selRoulette,UniformCustom,UniformMut,selRoulette,,,,,,,,,0.4872080088987764,0.4273170731707317,0.4553014553014553,0.004280952380952381,0.5565610859728507,0.4979757085020243,0.5256410256410257,0.004911111111111111,0.5440414507772021,0.4605263157894737,0.498812351543943,0.004288888888888889,Days_Since_Last_Address_Change <= 48.0000  AND  Email_Domain_Age_Days <= 144.0000
Baseline GA,UniformCustom_ThresholdBiasedMut_Tournament3,UniformCustom,ThresholdBiasedMut,Tournament3,,,,,,,,,0.4872080088987764,0.4273170731707317,0.4553014553014553,0.004280952380952381,0.5565610859728507,0.4979757085020243,0.5256410256410257,0.004911111111111111,0.5440414507772021,0.4605263157894737,0.498812351543943,0.004288888888888889,Days_Since_Last_Address_Change <= 48.0000  AND  Email_Domain_Age_Days <= 144.0000
Baseline GA,UniformCustom_ThresholdBiasedMut_Tournament5,UniformCustom,ThresholdBiasedMut,Tournament5,,,,,,,,,0.6189710610932476,0.375609756097561,0.46751669702489373,0.002961904761904762,0.6956521739130435,0.4534412955465587,0.5490196078431373,0.003577777777777778,0.7168141592920354,0.35526315789473684,0.4750733137829912,0.002511111111111111,Email_Domain_Age_Days <= 144.0000  AND  Days_Since_Last_Address_Change <= 48.0000  AND  Device_Risk_Score_bin > 3
Baseline GA,UniformCustom_ThresholdBiasedMut_selBest,UniformCustom,ThresholdBiasedMut,selBest,,,,,,,,,0.5644599303135889,0.31609756097560976,0.4052532833020638,0.0027333333333333333,0.6038961038961039,0.3765182186234818,0.46384039900249374,0.0034222222222222223,0.5735294117647058,0.34210526315789475,0.42857142857142855,0.003022222222222222,Credit_Limit_Utilization >= 0.5260  AND  Days_Since_Last_Address_Change < 48.0000  AND  Transactions_Last_7d >= 14.0000
Baseline GA,UniformCustom_ThresholdBiasedMut_selRandom,UniformCustom,ThresholdBiasedMut,selRandom,,,,,,,,,0.5555555555555556,0.32682926829268294,0.41154791154791154,0.002871428571428571,0.5724137931034483,0.3360323886639676,0.42346938775510207,0.0032222222222222222,0.5273972602739726,0.33771929824561403,0.4117647058823529,0.0032444444444444443,Time_Since_Last_Transaction < 11.8800  AND  Transactions_Last_7d >= 19.0000  AND  Credit_Limit_Utilization > 0.5900
Baseline GA,UniformCustom_ThresholdBiasedMut_selRoulette,UniformCustom,ThresholdBiasedMut,selRoulette,,,,,,,,,0.47859495060373214,0.4253658536585366,0.45041322314049587,0.004338095238095238,0.5728155339805825,0.4777327935222672,0.5209713024282561,0.004577777777777778,0.5478723404255319,0.4517543859649123,0.4951923076923077,0.004177777777777778,Account_Age_Days <= 191.0000  AND  Days_Since_Last_Address_Change <= 48.0000
Baseline GA,UniformCustom_StructureBiasedMut_Tournament3,UniformCustom,StructureBiasedMut,Tournament3,,,,,,,,,0.7064989517819706,0.32878048780487806,0.44873501997336884,0.0022714285714285714,0.7720588235294118,0.4251012145748988,0.5483028720626631,0.003022222222222222,0.75,0.35526315789473684,0.48214285714285715,0.0024,Days_Since_Last_Address_Change <= 48.0000  AND  Transaction_Hour <= 10.0000  AND  Email_Domain_Age_Days <= 144.0000
Baseline GA,UniformCustom_StructureBiasedMut_Tournament5,UniformCustom,StructureBiasedMut,Tournament5,,,,,,,,,0.5996503496503497,0.33463414634146343,0.4295554164057608,0.0027238095238095237,0.6666666666666666,0.3643724696356275,0.4712041884816754,0.003,0.5864661654135338,0.34210526315789475,0.43213296398891965,0.0029555555555555555,Email_Domain_Age_Days < 1544.0000  AND  Time_Since_Last_Transaction <= 7.4900  AND  Failed_Login_Count >= 0.0000  AND  Transaction_Hour < 7.0000  AND  Credit_Limit_Utilization >= 0.2400
Baseline GA,UniformCustom_StructureBiasedMut_selBest,UniformCustom,StructureBiasedMut,selBest,,,,,,,,,0.5201668984700973,0.3648780487804878,0.4288990825688073,0.003423809523809524,0.5847953216374269,0.4048582995951417,0.4784688995215311,0.0038,0.4915254237288136,0.3815789473684211,0.42962962962962964,0.003933333333333333,Days_Since_Last_Address_Change <= 48.0000  AND  Time_Since_Last_Transaction < 4.2490  AND  Geo_Location_Risk >= 20.3000
Baseline GA,UniformCustom_StructureBiasedMut_selRandom,UniformCustom,StructureBiasedMut,selRandom,,,,,,,,,0.44193548387096776,0.2673170731707317,0.3331306990881459,0.0029523809523809524,0.48091603053435117,0.2550607287449393,0.3333333333333333,0.0029111111111111113,0.48148148148148145,0.22807017543859648,0.30952380952380953,0.0024,Transactions_Last_7d > 13.0000  AND  Transactions_Last_24h > 4.0000  AND  Device_Risk_Score_bin >= 8
Baseline GA,UniformCustom_StructureBiasedMut_selRoulette,UniformCustom,StructureBiasedMut,selRoulette,,,,,,,,,0.4872080088987764,0.4273170731707317,0.4553014553014553,0.004280952380952381,0.5565610859728507,0.4979757085020243,0.5256410256410257,0.004911111111111111,0.5440414507772021,0.4605263157894737,0.498812351543943,0.004288888888888889,Email_Domain_Age_Days <= 144.0000  AND  Days_Since_Last_Address_Change <= 48.0000
Baseline GA,cxOnePoint_UniformMut_Tournament3,cxOnePoint,UniformMut,Tournament3,,,,,,,,,0.501466275659824,0.3336585365853659,0.4007029876977153,0.003247619047619048,0.5769230769230769,0.4251012145748988,0.48951048951048953,0.004044444444444444,0.5460526315789473,0.36403508771929827,0.4368421052631579,0.0033777777777777777,Days_Since_Last_Address_Change <= 48.0000  AND  Transaction_Hour < 11.0000  AND  Transactions_Last_7d > 14.0000  AND  Email_Domain_Age_Days <= 2489.0000
Baseline GA,cxOnePoint_UniformMut_Tournament5,cxOnePoint,UniformMut,Tournament5,,,,,,,,,0.592391304347826,0.31902439024390244,0.41471147748890297,0.0026285714285714285,0.7480314960629921,0.38461538461538464,0.5080213903743316,0.002822222222222222,0.6759259259259259,0.3201754385964912,0.43452380952380953,0.0024,Transaction_Hour < 6.0000  AND  Time_Since_Last_Transaction < 16.5400  AND  Transactions_Last_24h >= 1.0000  AND  Credit_Limit_Utilization >= 0.1550  AND  Days_Since_Last_Address_Change <= 48.0000  AND  Email_Domain_Age_Days <= 2489.0000
Baseline GA,cxOnePoint_UniformMut_selBest,cxOnePoint,UniformMut,selBest,,,,,,,,,0.4958579881656805,0.408780487804878,0.4481283422459893,0.004023809523809524,0.59375,0.46153846153846156,0.5193621867881549,0.004266666666666667,0.5739644970414202,0.42543859649122806,0.48866498740554154,0.0037555555555555554,Account_Age_Days < 191.0000  AND  Days_Since_Last_Address_Change <= 48.0000  AND  Session_Duration < 519.6000
Baseline GA,cxOnePoint_UniformMut_selRandom,cxOnePoint,UniformMut,selRandom,,,,,,,,,0.4133180252583238,0.35121951219512193,0.379746835443038,0.0041476190476190476,0.44761904761904764,0.3805668016194332,0.4113785557986871,0.004666666666666667,0.450261780104712,0.37719298245614036,0.4105011933174224,0.004244444444444445,IP_Risk_Score > 22.0000  AND  Days_Since_Last_Address_Change < 416.0000  AND  Session_Duration <= 648.4000  AND  Transactions_Last_7d > 14.0000
Baseline GA,cxOnePoint_UniformMut_selRoulette,cxOnePoint,UniformMut,selRoulette,,,,,,,,,0.5683229813664596,0.3570731707317073,0.4385859796285201,0.0030666666666666668,0.6266666666666667,0.3805668016194332,0.473551637279597,0.0033333333333333335,0.5202702702702703,0.33771929824561403,0.4095744680851064,0.003288888888888889,Email_Domain_Age_Days < 144.0000  AND  Session_Duration <= 167.0000  AND  Time_Since_Last_Transaction <= 4.2490
Baseline GA,cxOnePoint_ThresholdBiasedMut_Tournament3,cxOnePoint,ThresholdBiasedMut,Tournament3,,,,,,,,,0.7801932367149759,0.3151219512195122,0.44892286309937457,0.0019714285714285715,0.8703703703703703,0.3805668016194332,0.5295774647887324,0.0024,0.7596153846153846,0.34649122807017546,0.4759036144578313,0.002311111111111111,Days_Since_Last_Address_Change <= 416.0000  AND  Email_Domain_Age_Days <= 144.0000  AND  Credit_Limit_Utilization > 0.0090  AND  Transaction_Hour < 6.0000
Baseline GA,cxOnePoint_ThresholdBiasedMut_Tournament5,cxOnePoint,ThresholdBiasedMut,Tournament5,,,,,,,,,0.6811023622047244,0.3375609756097561,0.45140247879973905,0.002419047619047619,0.706766917293233,0.3805668016194332,0.49473684210526314,0.0029555555555555555,0.6896551724137931,0.3508771929824561,0.46511627906976744,0.002577777777777778,Email_Domain_Age_Days <= 144.0000  AND  Transaction_Hour < 11.0000  AND  Account_Age_Days <= 191.0000
Baseline GA,cxOnePoint_ThresholdBiasedMut_selBest,cxOnePoint,ThresholdBiasedMut,selBest,,,,,,,,,0.6519721577726219,0.27414634146341466,0.385989010989011,0.0020523809523809522,0.7115384615384616,0.29959514170040485,0.42165242165242167,0.002311111111111111,0.6909090909090909,0.3333333333333333,0.44970414201183434,0.0024444444444444444,Transactions_Last_7d > 13.0000  AND  Days_Since_Last_Address_Change <= 416.0000  AND  Credit_Limit_Utilization > 0.0090  AND  Geo_Location_Risk >= 6.2000  AND  IP_Risk_Score > 37.4000
Baseline GA,cxOnePoint_ThresholdBiasedMut_selRandom,cxOnePoint,ThresholdBiasedMut,selRandom,,,,,,,,,0.5626477541371159,0.23219512195121952,0.3287292817679558,0.002014285714285714,0.6020408163265306,0.2388663967611336,0.34202898550724636,0.0021777777777777776,0.6666666666666666,0.24561403508771928,0.358974358974359,0.0018666666666666666,Transactions_Last_24h >= 6.0000  AND  Account_Age_Days <= 865.0000  AND  Device_Risk_Score_bin >= 4  AND  Transactions_Last_7d > 7.0000  AND  Transaction_Hour < 11.0000  AND  IP_Risk_Score >= 4.1000
Baseline GA,cxOnePoint_ThresholdBiasedMut_selRoulette,cxOnePoint,ThresholdBiasedMut,selRoulette,,,,,,,,,0.5550387596899224,0.3492682926829268,0.4287425149700599,0.0030714285714285713,0.6410256410256411,0.4048582995951417,0.49627791563275436,0.0034666666666666665,0.5298013245033113,0.3508771929824561,0.42216358839050133,0.0033555555555555556,Transaction_Hour < 6.0000  AND  Transactions_Last_24h > 2.0000  AND  Email_Domain_Age_Days <= 144.0000  AND  Transactions_Last_7d >= 7.0000
Baseline GA,cxOnePoint_StructureBiasedMut_Tournament3,cxOnePoint,StructureBiasedMut,Tournament3,,,,,,,,,0.6189710610932476,0.375609756097561,0.46751669702489373,0.002961904761904762,0.6956521739130435,0.4534412955465587,0.5490196078431373,0.003577777777777778,0.7168141592920354,0.35526315789473684,0.4750733137829912,0.002511111111111111,Email_Domain_Age_Days <= 144.0000  AND  Days_Since_Last_Address_Change <= 48.0000  AND  Device_Risk_Score_bin > 3
Baseline GA,cxOnePoint_StructureBiasedMut_Tournament5,cxOnePoint,StructureBiasedMut,Tournament5,,,,,,,,,0.8066298342541437,0.2848780487804878,0.42105263157894735,0.0017238095238095237,0.8857142857142857,0.3765182186234818,0.5284090909090909,0.0023333333333333335,0.78125,0.32894736842105265,0.46296296296296297,0.0021333333333333334,Days_Since_Last_Address_Change < 416.0000  AND  Transaction_Hour < 6.0000  AND  Email_Domain_Age_Days <= 144.0000  AND  Transactions_Last_7d >= 7.0000  AND  Credit_Limit_Utilization > 0.1190
Baseline GA,cxOnePoint_StructureBiasedMut_selBest,cxOnePoint,StructureBiasedMut,selBest,,,,,,,,,0.558,0.27219512195121953,0.3659016393442623,0.002380952380952381,0.6615384615384615,0.3481781376518219,0.4562334217506631,0.0028888888888888888,0.648936170212766,0.2675438596491228,0.37888198757763975,0.002088888888888889,Failed_Login_Count > 1.0000  AND  Email_Domain_Age_Days <= 144.0000  AND  Transaction_Hour <= 11.0000  AND  Transactions_Last_7d > 6.0000
Baseline GA,cxOnePoint_StructureBiasedMut_selRandom,cxOnePoint,StructureBiasedMut,selRandom,,,,,,,,,0.6409185803757829,0.2995121951219512,0.40824468085106386,0.002280952380952381,0.7053571428571429,0.31983805668016196,0.4401114206128134,0.002488888888888889,0.6476190476190476,0.2982456140350877,0.4084084084084084,0.0023333333333333335,Transactions_Last_24h > 3.0000  AND  Email_Domain_Age_Days < 1544.0000  AND  Transaction_Hour < 13.0000  AND  Days_Since_Last_Address_Change <= 416.0000
